id,filename,hero,txt,info
150947,000000024DA3,정크랫,작은 차이가 명품을 만들지,
150948,000000024DA4,정크랫,모여,
150949,000000024DA5,정크랫,널 보기만 해도 추워지는거 같아,
150950,000000024DA6,정크랫,거기서 나와,
150951,000000024DA7,정크랫,내가 불타고 있어,
150952,000000024DA8,정크랫,저 신전에 뭔가 챙길게 있을까,
150953,000000024DA9,정크랫,10점 드릴게,
150954,000000024DAA,정크랫,여기 보호막이 필요해,
150955,000000024DAB,정크랫,나 불붙었어 그러니까 평소보다 더,
150956,000000024DAC,정크랫,누구 소방차좀 불러 내가 모조리 태워버릴꺼거든,
150957,000000024DAD,정크랫,누구 바베큐 먹을 사람,
150958,000000024DAE,정크랫,지금까지 얼마나 고생했는데 이제와서 실수하지 말자고,
150959,000000024DAF,정크랫,올라갑니다,
150961,000000024DB1,정크랫,Party time 불꽃놀이를 시작하자고,
150962,000000024DB2,정크랫,적팀이 모두 뻗어버렸어,
150963,000000024DB3,정크랫,좋은 하루 보내,
150964,000000024DB4,정크랫,나 방어구좀 줘,
150966,000000024DB6,정크랫,한 번만 더 이기면 돼,
150967,000000024DB7,정크랫,적팀이 모조리 나가떨어졌어,
150969,000000024DB9,루시우,나 후끈 달아올랐어,
150970,000000024DBA,루시우,너희 비슈카르는 사람이 자유로워야 한단 걸 절대 이해 못하지,
150971,000000024DBB,한조,쓰러져라 두들겨 맞은 피냐타처럼,
150972,000000024DBC,한조,흔들리지 않으면 승리는 우리 것이다,
150973,000000024DBD,한조,무례한 놈,
150974,000000024DBE,한조,전사의 영혼이 불타오른다,
150975,000000024DBF,한조,내 안의 용이 뜨겁게 끓어 오른다,
150976,000000024DC0,한조,보호막이 필요하다,
150977,000000024DC1,한조,어떤 보물이 들어있을까,
150978,000000024DC2,한조,타오른다 불꽃처럼,
150979,000000024DC3,한조,정말 고맙다,
150980,000000024DC4,한조,적팀이 쓰러졌다 지금 밀어붙여,
150981,000000024DC5,한조,고맙다,
150982,000000024DC6,한조,하지만 대가가 따르겠지,
150983,000000024DC7,한조,용의 일격이 준비됐다,
150984,000000024DC8,한조,넌 한참 멀었어,
150985,000000024DC9,한조,명예롭군,
150986,000000024DCA,한조,성가시군,
150987,000000024DCB,한조,내게 어울리는 보상이군,
150988,000000024DCC,한조,나한테 모여,
150989,000000024DCD,한조,날 도와라,
150990,000000024DCE,메르시,공격력을 올려드리죠,
150991,000000024DCF,메르시,다른 쪽 뺨도 대세요,
150992,000000024DD0,메르시,싸움을 시작하면 왜 늘 이꼴인지,
150993,000000024DD1,메르시,안녕하십니까,
150994,000000024DD2,메르시,수술실이 꽉 차겠어요,
150995,000000024DD3,메르시,이번만 성공하면 승리는 우리꺼에요,
150996,000000024DD4,한조,승리의 기운이 느껴진다,
150997,000000024DD5,한조,적팀이 무너졌다 이 기회를 놓치지 마라,
150998,000000024DD6,한조,거기서 나와,
150999,000000024DD7,한조,승리가 우리 손 안에 있다,
151000,000000024DD8,한조,우린 전혀 다르다,
151001,000000024DD9,한조,과거에 연연하지 말고 눈앞의 승리에 집중해라,
151002,000000024DDA,한조,판세를 뒤집어 보자,
151003,000000024DDB,한조,방황이 날 여기로 이끌었었지 그때도 맘에 안들었었어,
151004,000000024DDC,한조,반갑다,
151006,000000024DDE,한조,보물은 어디에 숨겼나 네놈이 직접 들고다닐리가 없는데,
151007,000000024DDF,한조,여기 지원이 필요하다,
151008,000000024DE0,한조,날 형이라 부르지 마라 넌 내가 알던 겐지가 아니다,
151009,000000024DE1,맥크리,적이 모두 쓰러졌다 빨리 움직여,
151010,000000024DE2,맥크리,어차피 치울 쓰레기라면 내가 치우는게 낫지,
151012,000000024DE4,맥크리,어디 의사 없습니까,
151013,000000024DE5,맥크리,보호막이 필요합니다,
151014,000000024DE6,맥크리,너무 느려,
151015,000000024DE7,맥크리,지원이 필요해,
151017,000000024DE9,맥크리,빛이 보이더군요,
151018,000000024DEA,맥크리,좀 도와줄 사람,
151019,000000024DEB,맥크리,지원이 필요합니다,
151020,000000024DEC,맥크리,내 손에 불 붙었다,
151021,000000024DED,맥크리,적이 쓰러졌다 지금이 기회야,
151022,000000024DEE,맥크리,거기서 나와,
151023,000000024DEF,맥크리,우리 파리처럼 죽어나가는군,
151024,000000024DF0,맥크리,옛날 생각 나는군요,
151025,000000024DF1,맥크리,한 번만 더 이기고 기분 좋게 집에 가자고,
151027,000000024DF3,맥크리,별거 없어 한 판만 더 이기면 돼,
151028,000000024DF4,한조,치유가 필요하다,
151029,000000024DF5,한조,알았다,
151030,000000024DF6,한조,날 멋대로 판단하지 마라,
151031,000000024DF7,한조,내게 뭉쳐라,
151032,000000024DF8,한조,곧 우리의 운명이 결정된다,
151033,000000024DF9,한조,방어구가 필요하다,
151034,000000024DFA,한조,여기로 모여라,
151035,000000024DFB,메르시,깨끗이 나았어요,
151037,000000024DFD,맥크리,보호막이 필요하다,
151038,000000024DFE,맥크리,방어구가 필요해,
151039,000000024DFF,맥크리,고마워 의사양반,
151040,000000024E00,맥크리,어디 의사 없나,
151041,000000024E01,맥크리,궁극기가 준비됐습니다 달려봅시다,
151044,000000024E04,맥크리,여기까지 와서 망치지 말자고,
151045,000000024E05,메르시,항상 경계를 늦추지 마세요,
151046,000000024E06,메르시,적들이 모두 쓰러졌습니다 우리가 전술적으로 우세해요,
151047,000000024E07,메르시,당신도 마찬가지네요 메이,
151048,000000024E08,메르시,라인하르트 불쌍한 소녀를 당신 모험에 끌고 다니는건 용납할 수 없어요,
151049,000000024E09,메르시,엄호해 주세요,
151051,000000024E0B,메르시,승리는 쉬운게 아니지만 이번엔 우리 차지일거에요,
151055,000000024E0F,메르시,의술은 계속 발전합니다,
151056,000000024E10,메르시,잘 알겠습니다,
151058,000000024E12,메르시,당신을 지켜볼게요,
151060,000000024E14,메르시,이제 한걸음 앞섰을 뿐이에요 승리를 향해 달리세요,
151061,000000024E15,메르시,감사합니다,
151062,000000024E16,메르시,고맙군요,
151063,000000024E17,메르시,준비하세요,
151064,000000024E18,메르시,아직 끝나지 않았어요 역전할 수 있습니다,
151066,000000024E1A,메르시,궁극기 충전 중이에요,
151067,000000024E1B,메르시,지원이 필요합니다,
151069,000000024E1D,메르시,좋아보이는군요 겐지,
151070,000000024E1E,메르시,제 몸상태는 최상이에요,
151071,000000024E1F,메르시,안타깝지만 필요한 일이었어요,
151072,000000024E20,메르시,다른 견해를 들려드릴까요,
151073,000000024E21,메르시,이렇게 지지해주시니 가슴이 벅차네요,
151074,000000024E22,메르시,제게 합류하세요,
151075,000000024E23,메르시,부활 준비를 마쳤어요,
151076,000000024E24,메르시,저 아직 여기 있어요,
151078,000000024E26,메르시,이런 정말 기쁜데요,
151079,000000024E27,메르시,공격력 증폭,
151080,000000024E28,메르시,윈스턴 혹시 유전자 강화 때문에 발생한 부작용이 있나요,
151081,000000024E29,메르시,반가워요,
151082,000000024E2A,메르시,오버워치가 폐쇄된 데는 이유가 있어요 그대로 두는게 최선일거에요,
151084,000000024E2C,맥크리,그래 커피는 안마시겠어 늘 펄펄 끓인 맛이 났지,
151085,000000024E2D,메르시,정말 야만적이군요,
151086,000000024E2E,메르시,의사의 지시를 따르세요,
151087,000000024E2F,메르시,방어구가 필요합니다,
151088,000000024E30,메르시,보호막이 필요합니다,
151089,000000024E31,메르시,메이 나이를 전혀 안먹었네요 비결이 뭐죠,
151090,000000024E32,메르시,저 불붙었어요,
151091,000000024E33,메르시,여기로 집결하세요,
151093,000000024E35,메르시,라인하르트 이제 은퇴하실 때 아닌가요 나이는 속일 수 없을텐데요,
151094,000000024E36,메르시,거기서 피하세요,
151095,000000024E37,메르시,저 아직 여기 있어요,
151096,000000024E38,메르시,항상 몸 상태를 주시하시고 필요하면 절 부르세요,
151100,000000024E3C,메르시,저한테 오세요,
151101,000000024E3D,메르시,제가 함께 합니다,
151103,000000024E3F,메르시,전투는 이제 시작이에요,
151104,000000024E40,메르시,좋은 기회입니다 수포로 돌아가면 안돼요,
151106,000000024E42,메르시,복수는 하지 않기로 했는데,
151107,000000024E43,메르시,저 혼자서는 할 수 없었을거에요,
151108,000000024E44,메르시,전 이런 첨단시설이 익숙하지 않아요,
151109,000000024E45,메르시,항상 폭력만이 해법이 되어야 할까요,
151110,000000024E46,메르시,적 팀이 모두 쓰러졌어요,
151111,000000024E47,메르시,도와주세요,
151112,000000024E48,메르시,지원해드리죠,
151115,000000024E4B,메르시,제 능력이 최고조에 달했군요,
151117,000000024E4D,메르시,궁극기가 준비됐습니다 가세요 제가 지원해드리죠,
151118,000000024E4E,메르시,도움이 필요한 분들을 도왔다는 것만으로 충분합니다,
151120,000000024E50,메르시,작전 수행 능력이 최적화 됐어요,
151122,000000024E52,메르시,인정 받는 건 기분 좋은 일이죠,
151123,000000024E53,리퍼,그래 여기서 그 배은망덕한 놈을 주웠지,
151124,000000024E54,맥크리,누가 좀 도와주십시오,
151126,000000024E56,젠야타,굽히지 않으면 부러진다오,
151127,000000024E57,젠야타,여기서는 눈동자의 품이 너무나 강하게 느껴지오,
151130,000000024E5A,젠야타,승리는 가능성의 길 위에 놓여있소 그것을 현실로 만듭시다,
151131,000000024E5B,젠야타,고맙소,
151132,000000024E5C,젠야타,정의는 승자의 손으로 쓰는 것,
151133,000000024E5D,젠야타,고요를 체험하시오,궁극기
151135,000000024E5F,루시우,훔쳐 가서 너네 상사들한테 그게 어디서 난건지 물어보고 와,
151136,000000024E60,루시우,나한테 모여,
151137,000000024E61,루시우,아무한테나 쉬운 일은 아냐,
151138,000000024E62,루시우,고마워라,
151140,000000024E64,루시우,한 판 땄으니 한 판 더,
151141,000000024E65,젠야타,우리 인내심이 시험 받고 있소 우리가 해낼 수 있다는 것을 보여줍시다,
151142,000000024E66,루시우,거기서 나와,
151144,000000024E68,젠야타,이 스승에게도 아직 재주가 있다오,
151145,000000024E69,젠야타,한 때 그대의 동생을 삼켰던 분노가 그대에게서도 느껴지는군요,
151147,000000024E6B,젠야타,편히 잠드시오,
151148,000000024E6C,젠야타,이 곳의 인간과 옴닉이 평화롭게 공존하는 법을 배울 수만 있다면,
151149,000000024E6D,젠야타,궁극기가 거의 준비됐소,
151150,000000024E6E,젠야타,이 곳에는 한참이나 돌아오지 않았소 과연 형제 자매들이 나를 반길지 궁금하군요,
151151,000000024E6F,젠야타,여기 뭉칩시다,
151152,000000024E70,젠야타,현재에 충실하시오,
151153,000000024E71,젠야타,도움이 필요하오,
151154,000000024E72,젠야타,알겠소,
151155,000000024E73,젠야타,이 포상과 하나가 되겠소,
151156,000000024E74,젠야타,그렇다면 나는 그대의 뒤를 봐드리겠소,
151157,000000024E75,젠야타,궁극기가 준비됐소 두려워 말고 나아가시오,
151158,000000024E76,젠야타,지원이 시급하오,
151159,000000024E77,젠야타,내게 합류하시오,
151160,000000024E78,젠야타,내 시스템이 수리 되었소,
151161,000000024E79,루시우,적이 모두 쓰러졌어 지금이 기회야,
151162,000000024E7A,루시우,잽싸게 끝내자 나 오늘 밤에 공연 예매해 놨단 말이야,
151163,000000024E7B,루시우,반가워,
151164,000000024E7C,루시우,귀 먹먹해,
151165,000000024E7D,루시우,하키 장비 챙겨올걸 어디 꼽사리 낄 경기가 있을 것 같은데,
151166,000000024E7E,루시우,도와줘,
151168,000000024E80,루시우,멈추지 않아,
151169,000000024E81,루시우,귀가 먹먹하지,
151170,000000024E82,루시우,저한테 모이세요,
151171,000000024E83,루시우,저한테 뭉쳐요,
151173,000000024E85,루시우,궁극기가 거의 준비 됐어요,
151175,000000024E87,루시우,막판이야 모두들 힘내자,
151176,000000024E88,루시우,디바를 실제로 보다니 사인좀 해줄래,
151177,000000024E89,루시우,나라고 이 조합이 반가운건 아니야,
151179,000000024E8B,루시우,제가 더 많이 처치할겁니다,
151180,000000024E8C,루시우,하키 시합 볼 시간이 났으면 좋겠는데,
151181,000000024E8D,루시우,반가워요,
151182,000000024E8E,루시우,그냥 한 번 진거야 아직 이길 수 있어,
151183,000000024E8F,루시우,이 판에 모든게 달려있어 지금까지는 잊고 여기서 이기자,
151184,000000024E90,루시우,알았어요,
151185,000000024E91,루시우,알았어,
151187,000000024E93,루시우,정말 고마워요,
151188,000000024E94,루시우,나한테 뭉쳐,
151189,000000024E95,루시우,여기가 딱 내가 바라는 도시야 모두 원하는 대로 자유롭게 살잖아,
151192,000000024E98,루시우,보호막이 필요해,
151193,000000024E99,루시우,이 쇼의 주인공은 나야,
151194,000000024E9A,루시우,호우 예아,
151195,000000024E9B,루시우,나만 활활 불타는건가,
151196,000000024E9C,루시우,방어구좀 줘,
151197,000000024E9D,루시우,기분 째지는데,
151199,000000024E9F,루시우,일본어 연습 좀 더 할껄 곤니찌와,
151200,000000024EA0,젠야타,적 팀이 사라졌소,
151201,000000024EA1,젠야타,불이 붙었소,
151203,000000024EA3,맥크리,편지는 내가 전해주지,
151204,000000024EA4,맥크리,참 친절하시군요,
151205,000000024EA5,맥크리,해내자구,
151207,000000024EA7,맥크리,참 친절하기도 하지,
151208,000000024EA8,맥크리,나 불 붙었어,
151211,000000024EAB,맥크리,이쯤이야 별거 아니지,
151212,000000024EAC,맥크리,이번에도 지면 다 끝이야 모두 정신 똑바로 차려,
151213,000000024EAD,맥크리,저격수다 눈 똑바로 뜨라고,
151214,000000024EAE,맥크리,나 비싼 남자라고,
151218,000000024EB2,맥크리,여기 뭉쳐,
151219,000000024EB3,맥크리,너한테 안배운 것도 있어서 참 다행이야,
151222,000000024EB6,맥크리,지루할 틈이 없는 인생이라니까,
151223,000000024EB7,맥크리,빛이 보이더라니,
151224,000000024EB8,맥크리,옛날 생각 나는데,
151225,000000024EB9,맥크리,노다지로군,
151226,000000024EBA,맥크리,내게로 뭉쳐,
151229,000000024EBD,맥크리,여기 돌아온게 잘한 짓인지 모르겠군,
151231,000000024EBF,맥크리,내게 모여,
151232,000000024EC0,맥크리,자 이게 마지막이다 깔끔하게 끝내자고,
151234,000000024EC2,맥크리,궁극기가 준비됐다 달려보자고,
151235,000000024EC3,맥크리,황송할 따름이군,
151237,000000024EC5,맥크리,석양 속으로 사라질 시간인가,
151239,000000024EC7,맥크리,누가 좀 도와줘,
151240,000000024EC8,맥크리,이제 됐나,
151241,000000024EC9,맥크리,뭐 다 그렇고 그런거지,
151242,000000024ECA,젠야타,카드 패가 나를 선택했소,
151243,000000024ECB,젠야타,우리 모두 그랬다오 그가 정말 그립소,
151244,000000024ECC,젠야타,적이 사라졌소 하지만 곧 돌아올거요,
151245,000000024ECD,젠야타,돌아오니 좋지만 아직도 이곳에서 나를 반길지,
151246,000000024ECE,젠야타,궁극기가 충전되는 중이오,
151247,000000024ECF,젠야타,나의 미래에 금은보화가 보이오,
151248,000000024ED0,젠야타,보호막이 시급하오,
151249,000000024ED1,젠야타,치유 담당이 필요하오,
151250,000000024ED2,젠야타,일보 후퇴 했으나 이대로 있진 않을거요,
151251,000000024ED3,젠야타,우리는 승리로 가는 길목에 있소 길을 벗어나지 마시오,
151253,000000024ED5,젠야타,불이 붙었소 하지만 소화기는 필요 없소,
151254,000000024ED6,젠야타,방어구가 필요하오,
151255,000000024ED7,젠야타,그렇소 우리 형제 몬다타는 그들의 생활을 개선하기 위해 힘썼지만 끝내 이루지 못했지,
151256,000000024ED8,젠야타,승리냐 패배냐 우리 운명은 미리 정해진게 아니라오,
151257,000000024ED9,젠야타,너무 빨리 움직이면 놓치는게 많다오,
151258,000000024EDA,젠야타,잘하셨소 겐지,
151259,000000024EDB,젠야타,모두 내게 오시오,
151260,000000024EDC,젠야타,거기서 나오시오,
151261,000000024EDD,맥크리,방어구가 필요합니다,
151263,000000024EDF,맥크리,이번껀 내가 쏜걸로 하자고,
151264,000000024EE0,맥크리,거기서 나오세요,
151265,000000024EE1,맥크리,유령인 줄 알았네,
151266,000000024EE2,맥크리,쓰레기처럼 막 버리라고 받은 총이 아닐텐데,
151268,000000024EE4,맥크리,빨리 도망치는게 좋을거다 나 불 붙었거든,
151269,000000024EE5,맥크리,방금은 잘 안풀렸지 이번엔 제대로 해보자고,
151270,000000024EE6,젠야타,스승도 제자에게 배울 점이 있다오,
151271,000000024EE7,젠야타,이번엔 내가 승리할거요 겐지,
151272,000000024EE8,젠야타,그대들에게 인정 받다니 영광이오,
151273,000000024EE9,젠야타,눈동자의 온기가 내 안에 흐르오,
151274,000000024EEA,젠야타,치료가 시급하오,
151275,000000024EEB,젠야타,적 팀이 존재하지 않소 지금,
151276,000000024EEC,젠야타,뭉치시오,
151277,000000024EED,맥크리,날 쓰려면 이 정도는 줘야지,
151278,000000024EEE,메르시,확인했어요,
151280,000000024EF0,리퍼,스모그가 정화된 이후로 공기가 예전 같지 않아,
151281,000000024EF1,트레이서,여기 뭉치자,
151282,000000024EF2,트레이서,반가워,
151283,000000024EF3,트레이서,우와 샴발리 수도사를 만나다니 영광이야 나 몬다타한테 깊이 감명 받았거든,
151285,000000024EF5,트레이서,대박이다,
151286,000000024EF6,트레이서,모이세요,
151287,000000024EF7,트레이서,보호막좀 주세요,
151288,000000024EF8,트레이서,방어구좀 지원해주세요,
151289,000000024EF9,트레이서,치료좀 부탁해요,
151290,000000024EFA,트레이서,나 불붙었어 진짜로,
151291,000000024EFB,트레이서,궁극기가 준비됐어 쟤들 혼내주자,
151292,000000024EFC,트레이서,윈스턴 열받았다,
151293,000000024EFD,트레이서,궁극기가 거의 준비됐어,
151295,000000024EFF,트레이서,감사해요,
151296,000000024F00,트레이서,궁극기 충전 중이야,
151297,000000024F01,트레이서,땡큐,
151298,000000024F02,트레이서,나한테 모여,
151299,000000024F03,트레이서,저한테 모이세요,
151300,000000024F04,트레이서,고마워,
151301,000000024F05,트레이서,미안해 아저씨,
151302,000000024F06,트레이서,적팀이 쓰러졌어 어서 움직이자,
151303,000000024F07,트레이서,라져,
151304,000000024F08,트레이서,그 정도론 겐지를 꺾을 수 없어,
151305,000000024F09,트레이서,치료좀 부탁해,
151306,000000024F0A,트레이서,모이자,
151307,000000024F0B,트레이서,나 주는거야 나 주는거야,
151308,000000024F0C,트레이서,멋있었어요 라인하르트,
151309,000000024F0D,트레이서,여기 뭉쳐요,
151310,000000024F0E,트레이서,메이 너야말로 진짜 영웅이야,
151311,000000024F0F,트레이서,어이 아저씨 일어나,
151312,000000024F10,트레이서,궁극기가 준비됐어요 쟤들 혼내주죠,
151313,000000024F11,트레이서,고마워요,
151314,000000024F12,트레이서,적팀 전멸,
151315,000000024F13,트레이서,하이,
151316,000000024F14,트레이서,나 후끈 달아올랐어,
151317,000000024F15,트레이서,죽음을 맞이해라,
151318,000000024F16,트레이서,나도 방금 그 생각했는데 웬일이야,
151319,000000024F17,위도우메이커,그거 고맙네,
151320,000000024F18,위도우메이커,화물을 움직여,
151321,000000024F19,위도우메이커,차례차례,
151322,000000024F1A,위도우메이커,여기 뭉쳐,
151323,000000024F1B,위도우메이커,모처럼 뭔가가 느껴지려 하는걸,
151324,000000024F1C,위도우메이커,여기 방어구좀,
151325,000000024F1D,위도우메이커,결정적인 순간이야,
151326,000000024F1E,위도우메이커,이제 신경좀 써줄게,
151327,000000024F1F,위도우메이커,제길,
151328,000000024F20,위도우메이커,탈론은 무적이야,
151329,000000024F21,위도우메이커,이런 이런 함께 일하게 생겼네,
151330,000000024F22,위도우메이커,나 돈좀 버는 암살자야,
151331,000000024F23,위도우메이커,탈론의 적에겐 죽음뿐이다,
151332,000000024F24,위도우메이커,과거는 잊어 승리는 지금 여기서 시작되니까,
151333,000000024F25,위도우메이커,거기서 나와,
151334,000000024F26,위도우메이커,실패는 용납하지 않아 여기서 이기자,
151336,000000024F28,위도우메이커,알겠어,
151337,000000024F29,위도우메이커,슬슬 불이 붙는걸,
151338,000000024F2A,트레이서,방어구좀 지원해줘,
151339,000000024F2B,트레이서,꿈도 꾸지마,
151340,000000024F2C,트레이서,나랑 뭉치자,
151342,000000024F2E,위도우메이커,준비해,
151344,000000024F30,위도우메이커,난 빗맞치지 않아,
151345,000000024F31,트레이서,저랑 뭉쳐요,
151346,000000024F32,위도우메이커,Magnifique,
151347,000000024F33,위도우메이커,탈론이 너희 제국을 재건해줄 수도 있어,
151348,000000024F34,위도우메이커,추위따위 느껴지지 않아,
151349,000000024F35,위도우메이커,집중해 여기서 승리를 차지해야만 해,
151350,000000024F36,위도우메이커,하나의 죽음이 모든걸 바꿀 수 있지,
151351,000000024F37,위도우메이커,적 팀을 제거했어 이 틈을 타서 밀어붙여,
151352,000000024F38,위도우메이커,넌 너무 뻔해 애써 시간을 되돌리고도 늘 똑같은 판단을 하잖아,
151353,000000024F39,위도우메이커,이번엔 박물관에서보다 잘 풀리길 바라자고,
151354,000000024F3A,위도우메이커,적 팀이 쓰러졌어,
151355,000000024F3B,위도우메이커,내게로 모여,
151356,000000024F3C,트레이서,나 불붙었어,
151357,000000024F3D,트레이서,속시원하다,
151358,000000024F3E,시메트라,지원이 시급해요,
151359,000000024F3F,시메트라,내 순간이동기가 파괴됐어요 길이 닫혔어요,
151360,000000024F40,시메트라,당신에게 보호막을 걸었어요,
151361,000000024F41,시메트라,반가워요,
151362,000000024F42,시메트라,방어구가 시급해요,
151363,000000024F43,시메트라,감시포탑 설치,
151364,000000024F44,시메트라,내가 길을 보여줄게요,
151365,000000024F45,시메트라,포탑 설치준비 완료,
151366,000000024F46,시메트라,그래요,
151367,000000024F47,시메트라,정말 상상력이 부족하군요,
151368,000000024F48,시메트라,주제를 알아야지,
151369,000000024F49,시메트라,우리 팀의 조화가 깨지는군요,
151370,000000024F4A,시메트라,내게로 모여요,
151371,000000024F4B,시메트라,비슈카르가 개발하기에 완벽한 곳이로군요,
151372,000000024F4C,시메트라,내 순간이동기가 작동을 중지했어요,
151373,000000024F4D,시메트라,내 감시포탑이 파괴됐어요,
151375,000000024F4F,시메트라,질서는 혼란을 이기지,
151376,000000024F50,시메트라,내 순간이동기가 파괴됐어요,
151377,000000024F51,시메트라,순리대로군요,
151379,000000024F53,시메트라,여기로 모여요,
151380,000000024F54,시메트라,최고의 성과를 내고 있어요,
151381,000000024F55,시메트라,치료가 시급해요,
151382,000000024F56,시메트라,궁극기가 거의 준비됐어요,
151383,000000024F57,시메트라,거기서 나와요,
151384,000000024F58,시메트라,내가 당신의 자리를 찾아주죠,
151385,000000024F59,시메트라,중차대한 순간이에요 승리로 가는 길을 건설해야 해요,
151386,000000024F5A,시메트라,도움이 필요해요,
151387,000000024F5B,시메트라,완벽한 조화로군요,
151388,000000024F5C,시메트라,넌 상상력이 부족해,
151389,000000024F5D,시메트라,안녕하세요,
151390,000000024F5E,시메트라,보호막 보강,
151391,000000024F5F,시메트라,네 죄에 대한 벌이다,
151392,000000024F60,시메트라,포탑 설치,
151393,000000024F61,시메트라,감시 포탑 작동 중,
151394,000000024F62,시메트라,내 순간이동기가 파괴됐어요 길이 막혔어요,
151395,000000024F63,시메트라,보호막을 보강해줄게요,
151396,000000024F64,시메트라,잠재력을 최대로 발휘하고 있어요,
151397,000000024F65,시메트라,적 팀이 제거 되었어요,
151398,000000024F66,시메트라,조화를 이룬다면 반드시 승리할거에요,
151399,000000024F67,시메트라,모든게 제자리를 찾았어,
151400,000000024F68,시메트라,어째서 저항하는거죠,
151401,000000024F69,시메트라,방어를 보강해야겠군,
151402,000000024F6A,시메트라,알았어요,
151403,000000024F6B,트레이서,궁극기 충전 중이에요,
151404,000000024F6C,트레이서,나라고 좋은 줄 알아,
151405,000000024F6D,트레이서,자업자득이야,
151406,000000024F6E,트레이서,그렇게 껴입으면 덥지 않아,
151407,000000024F6F,트레이서,반가워요,
151408,000000024F70,트레이서,찍,
151409,000000024F71,트레이서,궁극기가 거의 준비됐어요,
151410,000000024F72,트레이서,보호막좀 줘,
151411,000000024F73,시메트라,보호막 강화,
151412,000000024F74,시메트라,이대로 계속하면 승리할거에요,
151413,000000024F75,시메트라,당신이 자유라고 부르는건 득보다 실이 많은 환상이에요,
151414,000000024F76,시메트라,감시 포탑 준비 완료,
151415,000000024F77,시메트라,노력을 게을리 해선 안돼요 조화롭게 일하자구요,
151416,000000024F78,시메트라,우리 모두 실수를 바로잡고 승리해야 해요,
151417,000000024F79,시메트라,적이 모두 제거되었어요,
151418,000000024F7A,시메트라,비슈카르에서 훔쳐간걸 반납하지 그래요,
151419,000000024F7B,시메트라,내 순간이동기가 작동을 중지했어요 길이 닫혔어요,
151420,000000024F7C,시메트라,훌륭하군요,
151421,000000024F7D,시메트라,안에 무슨 보물이 있을까나,
151422,000000024F7E,트레이서,넘겨 짚다간 큰코 닥칠껄,
151423,000000024F7F,시메트라,완벽히 맞아들어가는군,
151424,000000024F80,시메트라,승리가 가까워지고 있어요,
151425,000000024F81,시메트라,거리의 부랑자와 함께 일해야 한다니,
151426,000000024F82,시메트라,적들이 다시 돌아왔어요,
151427,000000024F83,시메트라,제대로 실력을 발휘하고 있네요,
151428,000000024F84,시메트라,비슈카르는 인류를 위해 더 나은 미래를 건설하죠,
151429,000000024F85,시메트라,내 순간이동기가 작동을 중지했어요 길이 막혔어요,
151431,000000024F87,시메트라,모든게 설계대로에요,
151432,000000024F88,위도우메이커,내게 합류해,
151434,000000024F8A,위도우메이커,사신이 목숨을 거두는군,
151435,000000024F8B,토르비욘,혹시 자네 그 쪼그만 로봇 내가 잠깐 봐도 될까,
151436,000000024F8C,토르비욘,잘 맞췄어 기계치고는 말이야,
151437,000000024F8D,토르비욘,안녕,
151438,000000024F8E,토르비욘,놈들이 다 쓰러졌어 이틈을 타서 밀어붙이자,
151439,000000024F8F,토르비욘,물건을 살 때에는 꼭 뜯어보고 사,
151440,000000024F90,토르비욘,두 번 중 한 번만 이기면 돼 이번에 해치우자고,
151441,000000024F91,토르비욘,신음,
151442,000000024F92,토르비욘,내게 합류해,
151443,000000024F93,토르비욘,아니야 아니야 이건 아니야,
151444,000000024F94,토르비욘,이 공장 내 취향이네,
151446,000000024F96,토르비욘,도와줘,
151447,000000024F97,토르비욘,윈스턴 그 먼지떨이 같은 총을 아직도 쓰는거야,
151448,000000024F98,토르비욘,별말씀을 자네가 웬일로 야,
151450,000000024F9A,토르비욘,우체통에 수염 끼지 않게 조심해,
151451,000000024F9B,토르비욘,저 융합핵을 좀 보고 싶은걸,
151452,000000024F9C,토르비욘,고마워,
151453,000000024F9D,토르비욘,다들 보고 있나,
151456,000000024FA0,토르비욘,마지막으로 말하는데 난 스웨덴 사람이라고,
151457,000000024FA1,토르비욘,고물이구먼,
151459,000000024FA3,토르비욘,거기서 나와,
151460,000000024FA4,토르비욘,의사선생 요즘 두통이 너무 심해,
151461,000000024FA5,토르비욘,별거 없어 한 번만 더 이기면 돼,
151462,000000024FA6,토르비욘,아무래도 내가 힘좀 써야겠네,
151463,000000024FA7,토르비욘,나한테 모여,
151465,000000024FA9,토르비욘,알겠다고,
151466,000000024FAA,토르비욘,팔팔 끓는 냄비 옆에 고양이 꼴이잖아 공격하라고,
151467,000000024FAB,토르비욘,난 최선을 다하고 있어,
151469,000000024FAD,토르비욘,궁극기가 충전되는 중이야,
151470,000000024FAE,토르비욘,영국인들이 제대로 아는구만 옴닉한테 웬 권리,
151471,000000024FAF,토르비욘,시작이다 망치지 말자고,
151472,000000024FB0,토르비욘,그래그래 나한테 오거라,
151492,000000024FC4,토르비욘,비켜 나 필 받았단 말이야,
151493,000000024FC5,토르비욘,라인하르트 적을 더 못죽이는 사람이 싸움 끝나고 한 잔 사기다,
151494,000000024FC6,토르비욘,치료좀 해줘,
151495,000000024FC7,토르비욘,제대로 불붙었구먼,
151496,000000024FC8,토르비욘,이건 또 뭐야 꼭 수천가지 악몽이 현실로 나타난 것 같은 동네구먼 지금 장난해,
151497,000000024FC9,토르비욘,깃털로 닭 만드는 소리하고 있네,
151499,000000024FCB,토르비욘,적 팀이 쓰러졌어 지금이 기회야,
